is_item_no | is_item_name | is_category_main | is_category_sub | is_cool_price | is_content | is_end_date | is_auction_price
6743|나이키 우먼스레가시91 여성용 볼캡|스포츠·레저-800|골프-80001|14062|정가보다 엄청 싼 가격입니다 연락주세요|2021-06-14|9140
6744|한국캘러웨이정품/ 로그 페어웨이 STD/SZ/STAR 남/여|스포츠·레저-800|골프-80001|209754|중고지만, 저얼대 하자없어요. 새거 그자체입니다.|2021-06-30|136340
6745|[나이키정품]20 에어줌 인피니티 투어 골프화(CT0541)|스포츠·레저-800|골프-80001|139762|2차 구매해서 산 중고옷인데 여전히 예쁩니당|2021-06-2|90845
6746|[풋조이 정품] 스테이소프 양피 골프장갑(남성/여성)|스포츠·레저-800|골프-80001|21745|싸게팝니다|2021-06-17|14134
6747|나이키 솔라 슬리브 팔토시 쿨토시 100%정품 보관가방 포함|스포츠·레저-800|골프-80001|18917|하자 1도 없습니다. 빠른거래 ㄱㄱ|2021-06-5|12296
6748|나이키 레가시91캡 모자 볼캡 스우시캡 나이키모자|스포츠·레저-800|골프-80001|15903|중고지만, 저얼대 하자없어요. 새거 그자체입니다.|2021-06-25|10336
6749|여성 골프 넥케이프 페이크 카라 골프웨어 공갈 남방|스포츠·레저-800|골프-80001|14250|어쩌다 하나 더 가지게 되어 싸게 팔아요|2021-06-14|9262
6750|21SS 여성 밴딩 전판 플리츠 큐롯 CWPCK6287-403_G|스포츠·레저-800|골프-80001|162540|사이즈가 작아서 팔아요!! 연락주세요|2021-06-10|105651
6751|여성 삼선 메쉬 긴팔 (DW5331)|스포츠·레저-800|골프-80001|64860|착용 딱 1번했어요. 사이즈체크할때...|2021-06-7|42159
6752|21 CG 카모 스냅백 남성용 골프모자|스포츠·레저-800|골프-80001|23939|하자 1도 없습니다. 빠른거래 ㄱㄱ|2021-06-17|15560
6753|지포어 서클G 여성 골프모자 G4AC0H02XS|스포츠·레저-800|골프-80001|34810|2차 구매해서 산 중고옷인데 여전히 예쁩니당|2021-06-4|22626
6754|골프장갑 반양피 양손세트 여성용|스포츠·레저-800|골프-80001|7031|입찰 많이들 해주십쇼|2021-06-29|4570
6755|나이키 양면 버킷햇 골프모자 AJ5468|스포츠·레저-800|골프-80001|43292|ㅍㅍㅍㅍ편하게 연락주셈|2021-06-6|28139
6756|제이린드버그 일사 여성 골프 버켓 모자 네이비 GWAC04158|스포츠·레저-800|골프-80001|63529|오늘같은 날씨에 딱입니다 ㅎㅎㅎㅎ 연락주세용|2021-06-29|41293
6757|[에코정품] 에코 슈즈백 [ESB001]|스포츠·레저-800|골프-80001|15532|어쩌다 하나 더 가지게 되어 싸게 팔아요|2021-06-30|10095
6758|(이월)2018 S/S 여성 Ice flow 냉감티셔츠2- WWM18221|스포츠·레저-800|골프-80001|32000|2차 구매해서 산 중고옷인데 여전히 예쁩니당|2021-06-26|20800
6759|[정품] -신주머니증정- ECCO 에코 남성 골프화 바이옴 하이브리드3 BOA 고어텍스|스포츠·레저-800|골프-80001|328050|핏 잘 빠집니다. 입찰많이들 해주세용!!|2021-06-30|213232
6760|[클리브랜드골프] 360도 스윙마스터 소매포켓 남성 윈드자켓/골프바람막이/골프웨어_CGKMJK001x|스포츠·레저-800|골프-80001|93955|데이트할 때 입으면 딱 좋은 옷이에욥|2021-06-5|61070
6761|2020년 신제품 파워랩 보아 남성용 골프화 3종 택1|스포츠·레저-800|골프-80001|159000|싸게팝니다|2021-06-11|103350
6762|드라이핏 UV 치노 남성 골프 팬츠 모음 DA4089|스포츠·레저-800|골프-80001|101750|행운을 불러주는 옷입니당 많이들 입찰해주세용|2021-06-13|66137
6763|[남여] 캐주얼 트레킹화 베리타 ML0BBMZL621|스포츠·레저-800|등산·클라이밍-80003|38250|중고지만, 저얼대 하자없어요. 새거 그자체입니다.|2021-06-14|24862
6764|남녀 트레킹화/등산화|스포츠·레저-800|등산·클라이밍-80003|38250|즉구대환영. 급처하는거에요 ㅠㅠㅠ|2021-06-18|24862
6765|남성 등산샌들 컨투어 M(KMM19N91,92)|스포츠·레저-800|등산·클라이밍-80003|25568|오늘같은 날씨에 딱입니다 ㅎㅎㅎㅎ 연락주세용|2021-06-15|16619
6766|[부산점] 퀀텀 인피니티 DUS20G14 / 고어텍스 방수|스포츠·레저-800|등산·클라이밍-80003|159000|입찰 많이들 해주십쇼|2021-06-27|103350
6767|[20SS](DUS20G23) 아이더 퀀텀 핀|스포츠·레저-800|등산·클라이밍-80003|101150|싸게팝니다|2021-06-28|65747
6768|카멜레온 5단 등산스틱 BWST1603 2개|스포츠·레저-800|등산·클라이밍-80003|34900|잘 안써서 싸게 팔아요. 하자없어요.|2021-06-4|22685
6769|NS91M11A 커맨드 클래식 워터프루프 COMMAND CLASSIC WP|스포츠·레저-800|등산·클라이밍-80003|113240|사이즈가 작아서 팔아요!! 연락주세요|2021-06-15|73606
6770|NE3HL60B_TNF 로고 서플렉스 햇|스포츠·레저-800|등산·클라이밍-80003|40185|행운을 불러주는 옷입니당 많이들 입찰해주세용|2021-06-22|26120
6771|★광고상품 금액할인★ DUS21G22 아이더 투어링워크 해파랑 T-1500 BOA 로우컷 투어링 슈즈 [21SS]|스포츠·레저-800|등산·클라이밍-80003|180000|신상입니다. 그래도 정가보다 싸게팔아요|2021-06-3|117000
6772|[21SS] 아이더 해파랑 투어링 워크 시리즈|스포츠·레저-800|등산·클라이밍-80003|180000|2차 구매해서 산 중고옷인데 여전히 예쁩니당|2021-06-24|117000
6773|남여공용 트레킹화 플라이하이크 아크(FUS21G06)(3355)|스포츠·레저-800|등산·클라이밍-80003|239000|싸게팝니다|2021-06-1|155350
6774|조거 팬츠 모음|스포츠·레저-800|등산·클라이밍-80003|8500|선선한 날씨에 입기 좋습니다.|2021-06-19|5525
6775|[가격인하]17SS 브리즈 쉴드_KMS17N24/KUS17N23/KWS17N25|스포츠·레저-800|등산·클라이밍-80003|23970|솔직히 싸디 싼 쿨거래가|2021-06-7|15580
6776|이월상품 남성, 여성 사계절 라이프스타일 워킹화 [ 메이즈 ]|스포츠·레저-800|등산·클라이밍-80003|58650|색깔별로 소유하고있습니다. 문의 주세요!!|2021-06-5|38122
6777|[부산점] 그래픽 β 여성 장장갑 DWP19V06|스포츠·레저-800|등산·클라이밍-80003|19000|즉구 환영. 안팔려도 이벤트 넘겨질 물품|2021-06-10|12350
6778|남여공용 고어텍스 트레킹화 플라이하이크 리부트 (FUF19G05/06/12)|스포츠·레저-800|등산·클라이밍-80003|155805|신상입니다. 그래도 정가보다 싸게팔아요|2021-06-5|101273
6779|그레고리 데이앤하프 블랙발리스틱백팩 09J09002 (네온풀러세트 증정)|스포츠·레저-800|등산·클라이밍-80003|164674|착용 잘 안해서 싸게 팝니다.|2021-06-23|107038
6780|정가 289,000원[크라운 LOW-GTX]남여공용 고어텍스 New LOOP GRIP ( Y7 )완벽방수 고접지력등산화|스포츠·레저-800|등산·클라이밍-80003|141950|착용 잘 안해서 싸게 팝니다.|2021-06-30|92267
6781|남성 등산화 커플 트레킹화 여성 운동화 SW605|스포츠·레저-800|등산·클라이밍-80003|37810|싸게팝니다|2021-06-3|24576
6782|남여공용 워킹/트레킹 헬리움쿼크 MVNSB448|스포츠·레저-800|등산·클라이밍-80003|33750|유명한 브랜드입니다...그래도 싸게팔아용|2021-06-22|21937
6783|21S/S 자외선 차단에 효과적인 차양막을 사용한 남성 사하라캡 [사하라캡U]|스포츠·레저-800|등산·클라이밍-80003|49000|싸게팝니다|2021-06-21|31850
6784|노스페이스 20신상 NE3HL52 티엔에프 버킷 햇|스포츠·레저-800|등산·클라이밍-80003|34425|신용보장합니당. 거래주세요|2021-06-20|22376
6785|토페인NW_GTX RR 카모|스포츠·레저-800|등산·클라이밍-80003|361000|즉구 환영. 안팔려도 이벤트 넘겨질 물품|2021-06-4|234650
6786|여성 18L 소형 트레킹배낭 ANNA 18 QEBXX19018GRE|스포츠·레저-800|등산·클라이밍-80003|57600|정가보다 엄청 싼 가격입니다 연락주세요|2021-06-7|37440
6787|남여공용 버킷 디워커 오리지널 (DXSH09911-GR)|스포츠·레저-800|등산·클라이밍-80003|81270|핏 잘 빠집니다. 입찰많이들 해주세용!!|2021-06-19|52825
6788|21S/S 자외선 차단에 효과적인 차양막을 사용한 사하라햇 [사하라햇U]|스포츠·레저-800|등산·클라이밍-80003|59000|상태 괜찮습니다. 입찰해주세요|2021-06-15|38350
6789|[19년 가격인하] 여성 힙색 LUCAS FLOWER _ QEBDX19401WHX,QEBDX19401BLU,QEBDX19401BLK|스포츠·레저-800|등산·클라이밍-80003|25584|신상입니다. 그래도 정가보다 싸게팔아요|2021-06-26|16629
6790|[레드페이스 ]콘트라스톤등산화|스포츠·레저-800|등산·클라이밍-80003|65550|행운을 불러주는 옷입니당 많이들 입찰해주세용|2021-06-5|42607
6791|21SS DXSHR1131 디스커버리 뮬리 슬라이드|스포츠·레저-800|등산·클라이밍-80003|79000|엄청아끼는건데 돈이 급해서 급처해요ㅠㅠㅠ|2021-06-23|51350
6792|[신상품 소량입고]칸켄 힙 팩 Kanken Hip Pack|스포츠·레저-800|등산·클라이밍-80003|44840|행운을 불러주는 옷입니당 많이들 입찰해주세용|2021-06-16|29146
6793|[노스페이스] NS98K21J_우븐 시티 슬라이드|스포츠·레저-800|등산·클라이밍-80003|24650|중고지만, 저얼대 하자없어요. 새거 그자체입니다.|2021-06-19|16022
6794|[21SS] 아이더 아이스 팔토시|스포츠·레저-800|등산·클라이밍-80003|13600|정가보다 엄청 싼 가격입니다 연락주세요|2021-06-6|8840
6795|남성 방수 등산화 커플 트레킹화 여성 운동화 SW501|스포츠·레저-800|등산·클라이밍-80003|51110|색깔별로 소유하고있습니다. 문의 주세요!!|2021-06-26|33221
6796|그레고리 나노 20 남여공용 소형 등산 배낭 한국정식수입|스포츠·레저-800|등산·클라이밍-80003|89100|ㅍㅍㅍㅍ편하게 연락주셈|2021-06-23|57915
6797|[20S/S] 아이더 가벼운 워킹화 트레킹화 스텔스 DUS20N24|스포츠·레저-800|등산·클라이밍-80003|99000|색깔별로 소유하고있습니다. 문의 주세요!!|2021-06-5|64350
6798|여성 스탠스 단목 5족 번들_P087597056|스포츠·레저-800|등산·클라이밍-80003|14900|연락주세요. 예뻐요|2021-06-25|9685
6799|남여 트레킹화 플라이하이크 윈플로(FUF20G04) (3355)|스포츠·레저-800|등산·클라이밍-80003|229000|어쩌다 하나 더 가지게 되어 싸게 팔아요|2021-06-25|148850
6800|남여공용 워킹/트레킹화 플라이하이크 벨라(FUS21G15) (3355)|스포츠·레저-800|등산·클라이밍-80003|199000|색깔별로 소유하고있습니다. 문의 주세요!!|2021-06-26|129350
6801|여성 네파 샬롯 쿨메쉬 반장갑 - 7G48108|스포츠·레저-800|등산·클라이밍-80003|20695|없어서 못사는 옷입니다. 연락주세요|2021-06-3|13451
6802|코르네토2 GTX RR|스포츠·레저-800|등산·클라이밍-80003|233700|옷감이 너무 좋아여ㅎㅎㅎ 구매들 해주세용|2021-06-28|151905
6803|2021 S/S 밴대나 22335M5|스포츠·레저-800|등산·클라이밍-80003|23750|옷감이 너무 좋아여ㅎㅎㅎ 구매들 해주세용|2021-06-5|15437
6804|★광고상품 금액할인★ DUS21G23 아이더 투어링워크 해파랑 T-1500 L 로우컷 투어링 슈즈 [21SS]|스포츠·레저-800|등산·클라이밍-80003|160000|연락주세요. 예뻐요|2021-06-5|104000
6805|NC02 남/여 방수오토워킹화c RESGLCX17100 (1837735GC)|스포츠·레저-800|등산·클라이밍-80003|67620|유명한 브랜드입니다...그래도 싸게팔아용|2021-06-17|43953
6806|SO 노스페이스 19 F/W NE3HK50RST 키즈 서플렉스 햇 KS SUPPLEX HAT N|스포츠·레저-800|등산·클라이밍-80003|24650|엄청아끼는건데 돈이 급해서 급처해요ㅠㅠㅠ|2021-06-20|16022
6807|토페인 NW GTX RR 왁시드 다크브라운|스포츠·레저-800|등산·클라이밍-80003|361000|솔직히 싸디 싼 쿨거래가|2021-06-16|234650
6808|컬럼비아 등산모자 부니햇 144709|스포츠·레저-800|등산·클라이밍-80003|36460|착용 잘 안해서 싸게 팝니다.|2021-06-7|23699
6809|SK 노스페이스 18 F/W 신상 NE3HJ50UTS 키즈 서플렉스 햇 2|스포츠·레저-800|등산·클라이밍-80003|24650|2차 구매해서 산 중고옷인데 여전히 예쁩니당|2021-06-2|16022
6810|[21S/S]디스커버리 남여공용 버킷 마운틴 LT 라이트 트레일 운동화 신발 DXSHJ1111JJSH|스포츠·레저-800|등산·클라이밍-80003|109000|핏 잘 빠집니다. 입찰많이들 해주세용!!|2021-06-2|70850
6811|[부산점] 고밀도 스트레치 α 남성 장장갑 DMP19V01|스포츠·레저-800|등산·클라이밍-80003|17000|행운을 불러주는 옷입니당 많이들 입찰해주세용|2021-06-28|11050
6812|칸켄 No.2 Kanken No.2|스포츠·레저-800|등산·클라이밍-80003|136040|신용보장합니당. 거래주세요|2021-06-30|88426
6813|21SS DXSHF1111 디스커버리 조거 플렉스|스포츠·레저-800|등산·클라이밍-80003|109000|엄청아끼는건데 돈이 급해서 급처해요ㅠㅠㅠ|2021-06-5|70850
6814|방수/발수/방풍 부니햇 (그레이)|스포츠·레저-800|등산·클라이밍-80003|15300|하자 1도 없습니다. 빠른거래 ㄱㄱ|2021-06-5|9945
6815|최초판매가 : 249,000원 [일루전트루] 남여공용 삭스 스타일 고어텍스 등산화 ABYSHX9921|스포츠·레저-800|등산·클라이밍-80003|88825|데이트할 때 입으면 딱 좋은 옷이에욥|2021-06-20|57736
6816|바르고 티타늄 네일 텐트팩 UlraLight(6개)|스포츠·레저-800|등산·클라이밍-80003|29391|즉구대환영. 급처하는거에요 ㅠㅠㅠ|2021-06-19|19104
6817|21S/S 남녀공용 브릭 DXSHG1111 SGA|스포츠·레저-800|등산·클라이밍-80003|109000|행운을 불러주는 옷입니당 많이들 입찰해주세용|2021-06-20|70850
6818|[파타고니아코리아] 이월상품 피츠로이 트라우트 트러커 햇 (38288L7)|스포츠·레저-800|등산·클라이밍-80003|44840|유명한 브랜드입니다...그래도 싸게팔아용|2021-06-15|29146
6819|여성 심플한 기본형 방수 햇 5319HO150,5319HO151|스포츠·레저-800|등산·클라이밍-80003|25075|데이트할 때 입으면 딱 좋은 옷이에욥|2021-06-19|16298
6820|기능성 등산화 트레킹화|스포츠·레저-800|등산·클라이밍-80003|69000|엄청아끼는건데 돈이 급해서 급처해요ㅠㅠㅠ|2021-06-15|44850
6821|디스커버리가방 키즈 플라이 보조가방 DKTG32011 DN|스포츠·레저-800|등산·클라이밍-80003|40650|엄청아끼는건데 돈이 급해서 급처해요ㅠㅠㅠ|2021-06-15|26422
6822|델링 백팩 30L - 등산/경량배낭|스포츠·레저-800|등산·클라이밍-80003|246600|엄청아끼는건데 돈이 급해서 급처해요ㅠㅠㅠ|2021-06-4|160290
6823|노스페이스 마운틴 헌터 로우 WP NS91K55 남녀공용 등산화|스포츠·레저-800|등산·클라이밍-80003|88400|어어어엄청 편해요|2021-06-10|57460
6824|[밀레] S/S 공군모 가격인하 ! RSC 공군모(MXNSC902 기존가:39,000)|스포츠·레저-800|등산·클라이밍-80003|7650|정가보다 엄청 싼 가격입니다 연락주세요|2021-06-2|4972
6825|신발 N215KCE010 도러블 키즈 WHITE|스포츠·레저-800|등산·클라이밍-80003|80100|엄청아끼는건데 돈이 급해서 급처해요ㅠㅠㅠ|2021-06-17|52065
6826|노스페이스 20FW신상 모자 에코 라이트 볼캡 NE3CL53AB|스포츠·레저-800|등산·클라이밍-80003|25840|핏 잘 빠집니다. 입찰많이들 해주세용!!|2021-06-18|16796
6827|[파타고니아코리아] 2020 F/W 가방 울트라 라이트 블랙홀 힙 팩 1리터 [49447L7] Patagonia Ultralight Black Hole Mini Hip Pack|스포츠·레저-800|등산·클라이밍-80003|46550|즉구 환영. 안팔려도 이벤트 넘겨질 물품|2021-06-23|30257
6828|네파 NEPA 남녀공용 루메 더블햇 (7FC7413)C|스포츠·레저-800|등산·클라이밍-80003|28285|오늘같은 날씨에 딱입니다 ㅎㅎㅎㅎ 연락주세용|2021-06-10|18385
6829|블랙다이아몬드 스틱 디스턴스 카본 FLZ Z폴 BD112204|스포츠·레저-800|등산·클라이밍-80003|218000|잘 안써서 싸게 팔아요. 하자없어요.|2021-06-25|141700
6830|[4/29~5/17] 1만원 할인★내셔널지오그래픽 신발 N211AFW050 뉴비 캔버스 WHITE|스포츠·레저-800|등산·클라이밍-80003|89100|사이즈가 작아서 팔아요!! 연락주세요|2021-06-8|57915
6831|노스페이스 빅 샷 NM2DL04A NM2DL51 32|스포츠·레저-800|등산·클라이밍-80003|107100|사이즈가 작아서 팔아요!! 연락주세요|2021-06-17|69615
6832|HIKETECH W/S 라이너 공용 장갑 / 기존가 49,000원 DUW17V41YDP|스포츠·레저-800|등산·클라이밍-80003|12750|데이트할 때 입으면 딱 좋은 옷이에욥|2021-06-20|8287
6833|남성 봄/여름 기본 방수햇 5319HO110,5319HO111|스포츠·레저-800|등산·클라이밍-80003|25075|없어서 못사는 옷입니다. 연락주세요|2021-06-24|16298
6834|klean kanteen 클린켄틴 FDA인증 473ml 보온,보냉 친환경 신상 트위스트캡 보틀 텀블러 모음 중 택 1|스포츠·레저-800|등산·클라이밍-80003|42300|없어서 못사는 옷입니다. 연락주세요|2021-06-29|27495
6835|네파 여성 피체노 미드컷 중등산화 여성 방수등산화 (7F27605) S대전|스포츠·레저-800|등산·클라이밍-80003|71910|솔직히 싸디 싼 쿨거래가|2021-06-27|46741
6836|벤젼스 SR 8 사이드 지퍼 전술화 (코요테)|스포츠·레저-800|등산·클라이밍-80003|138700|상태 괜찮습니다. 입찰해주세요|2021-06-4|90155
6837|[노스페이스] NS93J05S_뮬 코트 스트랩|스포츠·레저-800|등산·클라이밍-80003|25500|하자 1도 없습니다. 빠른거래 ㄱㄱ|2021-06-24|16575
6838|21SS 신상 하이브리드 리슬렛 팔토시 NA5AM10 3컬러|스포츠·레저-800|등산·클라이밍-80003|27550|잘 안써서 싸게 팔아요. 하자없어요.|2021-06-15|17907
